,decade,index,rank,catchphrase,count
2943,2010,532,5 - Very High,groovy,0.0
2341,2010,533,3 - Moderate,just_about_wrapped_up,0.0
2944,2010,533,3 - Moderate,groovy,0.0
3547,2010,533,3 - Moderate,zoinks,0.0
1738,2010,533,3 - Moderate,my_glasses,0.0
4753,2010,533,3 - Moderate,rooby_rooby_roo,1.0
1135,2010,533,3 - Moderate,jinkies,0.0
532,2010,533,3 - Moderate,jeepers,0.0
4150,2010,533,3 - Moderate,scooby_doo_where_are_you,0.0
2342,2010,534,5 - Very High,just_about_wrapped_up,0.0
1136,2010,534,5 - Very High,jinkies,0.0
1739,2010,534,5 - Very High,my_glasses,0.0
533,2010,534,5 - Very High,jeepers,0.0
2945,2010,534,5 - Very High,groovy,0.0
4754,2010,534,5 - Very High,rooby_rooby_roo,0.0
3548,2010,534,5 - Very High,zoinks,0.0
4151,2010,534,5 - Very High,scooby_doo_where_are_you,0.0
1740,2010,535,5 - Very High,my_glasses,0.0
4755,2010,535,5 - Very High,rooby_rooby_roo,0.0
4152,2010,535,5 - Very High,scooby_doo_where_are_you,0.0
1137,2010,535,5 - Very High,jinkies,0.0
2343,2010,535,5 - Very High,just_about_wrapped_up,0.0
2946,2010,535,5 - Very High,groovy,0.0
534,2010,535,5 - Very High,jeepers,0.0
3549,2010,535,5 - Very High,zoinks,0.0
1138,2010,536,5 - Very High,jinkies,0.0
3550,2010,536,5 - Very High,zoinks,0.0
4153,2010,536,5 - Very High,scooby_doo_where_are_you,0.0
2344,2010,536,5 - Very High,just_about_wrapped_up,0.0
4756,2010,536,5 - Very High,rooby_rooby_roo,0.0
535,2010,536,5 - Very High,jeepers,0.0
1741,2010,536,5 - Very High,my_glasses,0.0
2947,2010,536,5 - Very High,groovy,0.0
4757,2010,537,4 - High,rooby_rooby_roo,0.0
536,2010,537,4 - High,jeepers,0.0
2345,2010,537,4 - High,just_about_wrapped_up,0.0
1139,2010,537,4 - High,jinkies,0.0
1742,2010,537,4 - High,my_glasses,0.0
3551,2010,537,4 - High,zoinks,0.0
2948,2010,537,4 - High,groovy,0.0
4154,2010,537,4 - High,scooby_doo_where_are_you,0.0
3552,2010,538,4 - High,zoinks,0.0
2346,2010,538,4 - High,just_about_wrapped_up,0.0
537,2010,538,4 - High,jeepers,0.0
2949,2010,538,4 - High,groovy,0.0
4758,2010,538,4 - High,rooby_rooby_roo,0.0
1743,2010,538,4 - High,my_glasses,0.0
4155,2010,538,4 - High,scooby_doo_where_are_you,0.0
1140,2010,538,4 - High,jinkies,0.0
1141,2010,539,4 - High,jinkies,0.0
2950,2010,539,4 - High,groovy,0.0
2347,2010,539,4 - High,just_about_wrapped_up,0.0
1744,2010,539,4 - High,my_glasses,0.0
3553,2010,539,4 - High,zoinks,0.0
4156,2010,539,4 - High,scooby_doo_where_are_you,0.0
538,2010,539,4 - High,jeepers,0.0
4759,2010,539,4 - High,rooby_rooby_roo,0.0
2348,2010,540,3 - Moderate,just_about_wrapped_up,0.0
539,2010,540,3 - Moderate,jeepers,4.0
1745,2010,540,3 - Moderate,my_glasses,0.0
4760,2010,540,3 - Moderate,rooby_rooby_roo,1.0
3554,2010,540,3 - Moderate,zoinks,5.0
4157,2010,540,3 - Moderate,scooby_doo_where_are_you,0.0
2951,2010,540,3 - Moderate,groovy,0.0
1142,2010,540,3 - Moderate,jinkies,8.0
540,2010,541,4 - High,jeepers,0.0
4761,2010,541,4 - High,rooby_rooby_roo,0.0
1746,2010,541,4 - High,my_glasses,0.0
1143,2010,541,4 - High,jinkies,0.0
2349,2010,541,4 - High,just_about_wrapped_up,0.0
4158,2010,541,4 - High,scooby_doo_where_are_you,0.0
3555,2010,541,4 - High,zoinks,1.0
2952,2010,541,4 - High,groovy,0.0
541,2010,542,4 - High,jeepers,0.0
1144,2010,542,4 - High,jinkies,0.0
2350,2010,542,4 - High,just_about_wrapped_up,0.0
1747,2010,542,4 - High,my_glasses,0.0
3556,2010,542,4 - High,zoinks,0.0
4762,2010,542,4 - High,rooby_rooby_roo,0.0
4159,2010,542,4 - High,scooby_doo_where_are_you,0.0
2953,2010,542,4 - High,groovy,0.0
2954,2010,543,4 - High,groovy,0.0
3557,2010,543,4 - High,zoinks,0.0
1748,2010,543,4 - High,my_glasses,0.0
1145,2010,543,4 - High,jinkies,0.0
2351,2010,543,4 - High,just_about_wrapped_up,0.0
4160,2010,543,4 - High,scooby_doo_where_are_you,0.0
4763,2010,543,4 - High,rooby_rooby_roo,0.0
542,2010,543,4 - High,jeepers,0.0
1146,2010,544,4 - High,jinkies,0.0
1749,2010,544,4 - High,my_glasses,0.0
2955,2010,544,4 - High,groovy,0.0
2352,2010,544,4 - High,just_about_wrapped_up,0.0
4161,2010,544,4 - High,scooby_doo_where_are_you,0.0
543,2010,544,4 - High,jeepers,0.0
3558,2010,544,4 - High,zoinks,1.0
4764,2010,544,4 - High,rooby_rooby_roo,0.0
4162,2010,545,4 - High,scooby_doo_where_are_you,0.0
544,2010,545,4 - High,jeepers,0.0
2956,2010,545,4 - High,groovy,0.0
4765,2010,545,4 - High,rooby_rooby_roo,0.0
3559,2010,545,4 - High,zoinks,0.0
1750,2010,545,4 - High,my_glasses,1.0
1147,2010,545,4 - High,jinkies,0.0
2353,2010,545,4 - High,just_about_wrapped_up,0.0
4766,2010,546,4 - High,rooby_rooby_roo,0.0
2354,2010,546,4 - High,just_about_wrapped_up,0.0
3560,2010,546,4 - High,zoinks,0.0
2957,2010,546,4 - High,groovy,0.0
4163,2010,546,4 - High,scooby_doo_where_are_you,0.0
545,2010,546,4 - High,jeepers,0.0
1148,2010,546,4 - High,jinkies,1.0
1751,2010,546,4 - High,my_glasses,0.0
2958,2010,547,4 - High,groovy,0.0
546,2010,547,4 - High,jeepers,0.0
1752,2010,547,4 - High,my_glasses,0.0
2355,2010,547,4 - High,just_about_wrapped_up,0.0
3561,2010,547,4 - High,zoinks,1.0
1149,2010,547,4 - High,jinkies,1.0
4164,2010,547,4 - High,scooby_doo_where_are_you,0.0
4767,2010,547,4 - High,rooby_rooby_roo,0.0
3562,2010,548,4 - High,zoinks,0.0
2959,2010,548,4 - High,groovy,0.0
1753,2010,548,4 - High,my_glasses,0.0
1150,2010,548,4 - High,jinkies,0.0
4165,2010,548,4 - High,scooby_doo_where_are_you,0.0
4768,2010,548,4 - High,rooby_rooby_roo,0.0
547,2010,548,4 - High,jeepers,0.0
2356,2010,548,4 - High,just_about_wrapped_up,0.0
2357,2010,549,5 - Very High,just_about_wrapped_up,0.0
4166,2010,549,5 - Very High,scooby_doo_where_are_you,0.0
1151,2010,549,5 - Very High,jinkies,0.0
4769,2010,549,5 - Very High,rooby_rooby_roo,0.0
1754,2010,549,5 - Very High,my_glasses,0.0
3563,2010,549,5 - Very High,zoinks,0.0
2960,2010,549,5 - Very High,groovy,0.0
548,2010,549,5 - Very High,jeepers,0.0
1152,2010,550,5 - Very High,jinkies,0.0
4167,2010,550,5 - Very High,scooby_doo_where_are_you,0.0
2358,2010,550,5 - Very High,just_about_wrapped_up,0.0
3564,2010,550,5 - Very High,zoinks,1.0
2961,2010,550,5 - Very High,groovy,0.0
4770,2010,550,5 - Very High,rooby_rooby_roo,0.0
1755,2010,550,5 - Very High,my_glasses,0.0
549,2010,550,5 - Very High,jeepers,0.0
4168,2010,551,4 - High,scooby_doo_where_are_you,0.0
2359,2010,551,4 - High,just_about_wrapped_up,0.0
4771,2010,551,4 - High,rooby_rooby_roo,0.0
3565,2010,551,4 - High,zoinks,0.0
1153,2010,551,4 - High,jinkies,0.0
2962,2010,551,4 - High,groovy,0.0
1756,2010,551,4 - High,my_glasses,0.0
550,2010,551,4 - High,jeepers,0.0
2963,2010,552,4 - High,groovy,0.0
4169,2010,552,4 - High,scooby_doo_where_are_you,0.0
1154,2010,552,4 - High,jinkies,0.0
551,2010,552,4 - High,jeepers,0.0
1757,2010,552,4 - High,my_glasses,0.0
3566,2010,552,4 - High,zoinks,1.0
4772,2010,552,4 - High,rooby_rooby_roo,0.0
2360,2010,552,4 - High,just_about_wrapped_up,0.0
4773,2010,553,7 - Elite,rooby_rooby_roo,0.0
3567,2010,553,7 - Elite,zoinks,1.0
4170,2010,553,7 - Elite,scooby_doo_where_are_you,0.0
552,2010,553,7 - Elite,jeepers,2.0
1155,2010,553,7 - Elite,jinkies,2.0
2361,2010,553,7 - Elite,just_about_wrapped_up,0.0
2964,2010,553,7 - Elite,groovy,0.0
1758,2010,553,7 - Elite,my_glasses,0.0
2965,2010,554,1 - Very Low,groovy,
4774,2010,554,1 - Very Low,rooby_rooby_roo,
553,2010,554,1 - Very Low,jeepers,0.0
1156,2010,554,1 - Very Low,jinkies,3.0
2362,2010,554,1 - Very Low,just_about_wrapped_up,0.0
3568,2010,554,1 - Very Low,zoinks,
1759,2010,554,1 - Very Low,my_glasses,0.0
4171,2010,554,1 - Very Low,scooby_doo_where_are_you,
1760,2010,555,4 - High,my_glasses,1.0
4172,2010,555,4 - High,scooby_doo_where_are_you,1.0
1157,2010,555,4 - High,jinkies,0.0
554,2010,555,4 - High,jeepers,2.0
2363,2010,555,4 - High,just_about_wrapped_up,0.0
4775,2010,555,4 - High,rooby_rooby_roo,1.0
2966,2010,555,4 - High,groovy,0.0
3569,2010,555,4 - High,zoinks,2.0
1761,2010,556,5 - Very High,my_glasses,
4776,2010,556,5 - Very High,rooby_rooby_roo,
555,2010,556,5 - Very High,jeepers,
1158,2010,556,5 - Very High,jinkies,
2967,2010,556,5 - Very High,groovy,
3570,2010,556,5 - Very High,zoinks,
4173,2010,556,5 - Very High,scooby_doo_where_are_you,
2364,2010,556,5 - Very High,just_about_wrapped_up,
4174,2010,557,3 - Moderate,scooby_doo_where_are_you,0.0
3571,2010,557,3 - Moderate,zoinks,3.0
556,2010,557,3 - Moderate,jeepers,0.0
1159,2010,557,3 - Moderate,jinkies,2.0
1762,2010,557,3 - Moderate,my_glasses,1.0
2968,2010,557,3 - Moderate,groovy,0.0
2365,2010,557,3 - Moderate,just_about_wrapped_up,0.0
4777,2010,557,3 - Moderate,rooby_rooby_roo,1.0
1763,2010,558,4 - High,my_glasses,0.0
2366,2010,558,4 - High,just_about_wrapped_up,0.0
557,2010,558,4 - High,jeepers,0.0
3572,2010,558,4 - High,zoinks,0.0
4175,2010,558,4 - High,scooby_doo_where_are_you,0.0
1160,2010,558,4 - High,jinkies,0.0
2969,2010,558,4 - High,groovy,0.0
4778,2010,558,4 - High,rooby_rooby_roo,1.0
4779,2010,559,5 - Very High,rooby_rooby_roo,1.0
2367,2010,559,5 - Very High,just_about_wrapped_up,0.0
558,2010,559,5 - Very High,jeepers,0.0
3573,2010,559,5 - Very High,zoinks,1.0
1764,2010,559,5 - Very High,my_glasses,0.0
1161,2010,559,5 - Very High,jinkies,1.0
2970,2010,559,5 - Very High,groovy,0.0
4176,2010,559,5 - Very High,scooby_doo_where_are_you,0.0
1162,2010,560,5 - Very High,jinkies,0.0
559,2010,560,5 - Very High,jeepers,0.0
3574,2010,560,5 - Very High,zoinks,2.0
2368,2010,560,5 - Very High,just_about_wrapped_up,0.0
4780,2010,560,5 - Very High,rooby_rooby_roo,1.0
1765,2010,560,5 - Very High,my_glasses,0.0
2971,2010,560,5 - Very High,groovy,0.0
4177,2010,560,5 - Very High,scooby_doo_where_are_you,0.0
1766,2010,561,5 - Very High,my_glasses,0.0
4178,2010,561,5 - Very High,scooby_doo_where_are_you,0.0
3575,2010,561,5 - Very High,zoinks,1.0
560,2010,561,5 - Very High,jeepers,0.0
2972,2010,561,5 - Very High,groovy,0.0
4781,2010,561,5 - Very High,rooby_rooby_roo,0.0
1163,2010,561,5 - Very High,jinkies,0.0
2369,2010,561,5 - Very High,just_about_wrapped_up,0.0
561,2010,562,2 - Low,jeepers,1.0
2973,2010,562,2 - Low,groovy,0.0
4782,2010,562,2 - Low,rooby_rooby_roo,1.0
4179,2010,562,2 - Low,scooby_doo_where_are_you,0.0
1164,2010,562,2 - Low,jinkies,0.0
3576,2010,562,2 - Low,zoinks,0.0
2370,2010,562,2 - Low,just_about_wrapped_up,0.0
1767,2010,562,2 - Low,my_glasses,0.0
1165,2010,563,4 - High,jinkies,0.0
2371,2010,563,4 - High,just_about_wrapped_up,0.0
3577,2010,563,4 - High,zoinks,1.0
562,2010,563,4 - High,jeepers,0.0
4180,2010,563,4 - High,scooby_doo_where_are_you,0.0
1768,2010,563,4 - High,my_glasses,1.0
2974,2010,563,4 - High,groovy,0.0
4783,2010,563,4 - High,rooby_rooby_roo,1.0
1166,2010,564,5 - Very High,jinkies,0.0
563,2010,564,5 - Very High,jeepers,0.0
3578,2010,564,5 - Very High,zoinks,2.0
1769,2010,564,5 - Very High,my_glasses,0.0
2975,2010,564,5 - Very High,groovy,0.0
4784,2010,564,5 - Very High,rooby_rooby_roo,1.0
2372,2010,564,5 - Very High,just_about_wrapped_up,0.0
4181,2010,564,5 - Very High,scooby_doo_where_are_you,0.0
1167,2010,565,6 - Top Tier,jinkies,1.0
564,2010,565,6 - Top Tier,jeepers,0.0
1770,2010,565,6 - Top Tier,my_glasses,1.0
2373,2010,565,6 - Top Tier,just_about_wrapped_up,0.0
4182,2010,565,6 - Top Tier,scooby_doo_where_are_you,0.0
4785,2010,565,6 - Top Tier,rooby_rooby_roo,0.0
2976,2010,565,6 - Top Tier,groovy,0.0
3579,2010,565,6 - Top Tier,zoinks,0.0
1168,2010,566,3 - Moderate,jinkies,0.0
1771,2010,566,3 - Moderate,my_glasses,2.0
4786,2010,566,3 - Moderate,rooby_rooby_roo,0.0
4183,2010,566,3 - Moderate,scooby_doo_where_are_you,0.0
565,2010,566,3 - Moderate,jeepers,1.0
2977,2010,566,3 - Moderate,groovy,0.0
3580,2010,566,3 - Moderate,zoinks,2.0
2374,2010,566,3 - Moderate,just_about_wrapped_up,0.0
2978,2010,567,5 - Very High,groovy,0.0
4787,2010,567,5 - Very High,rooby_rooby_roo,0.0
2375,2010,567,5 - Very High,just_about_wrapped_up,0.0
1169,2010,567,5 - Very High,jinkies,1.0
1772,2010,567,5 - Very High,my_glasses,0.0
3581,2010,567,5 - Very High,zoinks,2.0
566,2010,567,5 - Very High,jeepers,1.0
4184,2010,567,5 - Very High,scooby_doo_where_are_you,0.0
2979,2010,568,5 - Very High,groovy,0.0
3582,2010,568,5 - Very High,zoinks,3.0
567,2010,568,5 - Very High,jeepers,2.0
4185,2010,568,5 - Very High,scooby_doo_where_are_you,0.0
1170,2010,568,5 - Very High,jinkies,1.0
1773,2010,568,5 - Very High,my_glasses,0.0
2376,2010,568,5 - Very High,just_about_wrapped_up,0.0
4788,2010,568,5 - Very High,rooby_rooby_roo,0.0
1774,2010,569,4 - High,my_glasses,1.0
1171,2010,569,4 - High,jinkies,2.0
3583,2010,569,4 - High,zoinks,2.0
4789,2010,569,4 - High,rooby_rooby_roo,1.0
4186,2010,569,4 - High,scooby_doo_where_are_you,0.0
2377,2010,569,4 - High,just_about_wrapped_up,0.0
2980,2010,569,4 - High,groovy,0.0
568,2010,569,4 - High,jeepers,3.0
569,2010,570,4 - High,jeepers,0.0
1775,2010,570,4 - High,my_glasses,1.0
1172,2010,570,4 - High,jinkies,2.0
4187,2010,570,4 - High,scooby_doo_where_are_you,0.0
2981,2010,570,4 - High,groovy,0.0
4790,2010,570,4 - High,rooby_rooby_roo,1.0
2378,2010,570,4 - High,just_about_wrapped_up,0.0
3584,2010,570,4 - High,zoinks,2.0
4188,2010,571,6 - Top Tier,scooby_doo_where_are_you,0.0
1173,2010,571,6 - Top Tier,jinkies,0.0
3585,2010,571,6 - Top Tier,zoinks,4.0
2982,2010,571,6 - Top Tier,groovy,0.0
1776,2010,571,6 - Top Tier,my_glasses,1.0
2379,2010,571,6 - Top Tier,just_about_wrapped_up,0.0
570,2010,571,6 - Top Tier,jeepers,2.0
4791,2010,571,6 - Top Tier,rooby_rooby_roo,1.0
2380,2010,572,3 - Moderate,just_about_wrapped_up,0.0
4792,2010,572,3 - Moderate,rooby_rooby_roo,1.0
1174,2010,572,3 - Moderate,jinkies,1.0
2983,2010,572,3 - Moderate,groovy,0.0
4189,2010,572,3 - Moderate,scooby_doo_where_are_you,0.0
571,2010,572,3 - Moderate,jeepers,4.0
1777,2010,572,3 - Moderate,my_glasses,0.0
3586,2010,572,3 - Moderate,zoinks,1.0
4190,2010,573,3 - Moderate,scooby_doo_where_are_you,0.0
2381,2010,573,3 - Moderate,just_about_wrapped_up,0.0
1175,2010,573,3 - Moderate,jinkies,1.0
2984,2010,573,3 - Moderate,groovy,0.0
1778,2010,573,3 - Moderate,my_glasses,0.0
4793,2010,573,3 - Moderate,rooby_rooby_roo,1.0
3587,2010,573,3 - Moderate,zoinks,4.0
572,2010,573,3 - Moderate,jeepers,2.0
2985,2010,574,5 - Very High,groovy,0.0
3588,2010,574,5 - Very High,zoinks,3.0
573,2010,574,5 - Very High,jeepers,1.0
4191,2010,574,5 - Very High,scooby_doo_where_are_you,0.0
1176,2010,574,5 - Very High,jinkies,1.0
2382,2010,574,5 - Very High,just_about_wrapped_up,0.0
4794,2010,574,5 - Very High,rooby_rooby_roo,0.0
1779,2010,574,5 - Very High,my_glasses,0.0
1177,2010,575,6 - Top Tier,jinkies,0.0
4192,2010,575,6 - Top Tier,scooby_doo_where_are_you,0.0
4795,2010,575,6 - Top Tier,rooby_rooby_roo,0.0
1780,2010,575,6 - Top Tier,my_glasses,1.0
3589,2010,575,6 - Top Tier,zoinks,0.0
2383,2010,575,6 - Top Tier,just_about_wrapped_up,0.0
574,2010,575,6 - Top Tier,jeepers,1.0
2986,2010,575,6 - Top Tier,groovy,0.0
2987,2010,576,5 - Very High,groovy,0.0
1178,2010,576,5 - Very High,jinkies,1.0
4193,2010,576,5 - Very High,scooby_doo_where_are_you,0.0
575,2010,576,5 - Very High,jeepers,1.0
4796,2010,576,5 - Very High,rooby_rooby_roo,1.0
2384,2010,576,5 - Very High,just_about_wrapped_up,0.0
3590,2010,576,5 - Very High,zoinks,1.0
1781,2010,576,5 - Very High,my_glasses,0.0
1179,2010,577,5 - Very High,jinkies,6.0
2385,2010,577,5 - Very High,just_about_wrapped_up,0.0
4194,2010,577,5 - Very High,scooby_doo_where_are_you,0.0
576,2010,577,5 - Very High,jeepers,3.0
3591,2010,577,5 - Very High,zoinks,4.0
2988,2010,577,5 - Very High,groovy,0.0
4797,2010,577,5 - Very High,rooby_rooby_roo,1.0
1782,2010,577,5 - Very High,my_glasses,0.0
1180,2010,578,5 - Very High,jinkies,2.0
3592,2010,578,5 - Very High,zoinks,2.0
4195,2010,578,5 - Very High,scooby_doo_where_are_you,0.0
4798,2010,578,5 - Very High,rooby_rooby_roo,1.0
2386,2010,578,5 - Very High,just_about_wrapped_up,0.0
1783,2010,578,5 - Very High,my_glasses,0.0
2989,2010,578,5 - Very High,groovy,0.0
577,2010,578,5 - Very High,jeepers,2.0
2387,2010,579,5 - Very High,just_about_wrapped_up,0.0
3593,2010,579,5 - Very High,zoinks,1.0
1784,2010,579,5 - Very High,my_glasses,0.0
578,2010,579,5 - Very High,jeepers,1.0
1181,2010,579,5 - Very High,jinkies,1.0
2990,2010,579,5 - Very High,groovy,0.0
4196,2010,579,5 - Very High,scooby_doo_where_are_you,0.0
4799,2010,579,5 - Very High,rooby_rooby_roo,0.0
1785,2010,580,5 - Very High,my_glasses,0.0
4800,2010,580,5 - Very High,rooby_rooby_roo,0.0
2991,2010,580,5 - Very High,groovy,0.0
579,2010,580,5 - Very High,jeepers,1.0
4197,2010,580,5 - Very High,scooby_doo_where_are_you,0.0
3594,2010,580,5 - Very High,zoinks,1.0
1182,2010,580,5 - Very High,jinkies,0.0
2388,2010,580,5 - Very High,just_about_wrapped_up,0.0
4801,2010,581,5 - Very High,rooby_rooby_roo,1.0
3595,2010,581,5 - Very High,zoinks,0.0
2992,2010,581,5 - Very High,groovy,0.0
4198,2010,581,5 - Very High,scooby_doo_where_are_you,0.0
1183,2010,581,5 - Very High,jinkies,2.0
2389,2010,581,5 - Very High,just_about_wrapped_up,0.0
580,2010,581,5 - Very High,jeepers,2.0
1786,2010,581,5 - Very High,my_glasses,0.0
1787,2010,582,6 - Top Tier,my_glasses,0.0
2993,2010,582,6 - Top Tier,groovy,0.0
3596,2010,582,6 - Top Tier,zoinks,1.0
4199,2010,582,6 - Top Tier,scooby_doo_where_are_you,0.0
2390,2010,582,6 - Top Tier,just_about_wrapped_up,0.0
581,2010,582,6 - Top Tier,jeepers,0.0
1184,2010,582,6 - Top Tier,jinkies,1.0
4802,2010,582,6 - Top Tier,rooby_rooby_roo,1.0
2994,2010,583,5 - Very High,groovy,0.0
3597,2010,583,5 - Very High,zoinks,3.0
1788,2010,583,5 - Very High,my_glasses,0.0
582,2010,583,5 - Very High,jeepers,2.0
4200,2010,583,5 - Very High,scooby_doo_where_are_you,0.0
2391,2010,583,5 - Very High,just_about_wrapped_up,1.0
1185,2010,583,5 - Very High,jinkies,2.0
4803,2010,583,5 - Very High,rooby_rooby_roo,0.0
4804,2010,584,6 - Top Tier,rooby_rooby_roo,1.0
4201,2010,584,6 - Top Tier,scooby_doo_where_are_you,0.0
1186,2010,584,6 - Top Tier,jinkies,0.0
583,2010,584,6 - Top Tier,jeepers,0.0
1789,2010,584,6 - Top Tier,my_glasses,0.0
3598,2010,584,6 - Top Tier,zoinks,0.0
2995,2010,584,6 - Top Tier,groovy,0.0
2392,2010,584,6 - Top Tier,just_about_wrapped_up,0.0
2393,2010,585,5 - Very High,just_about_wrapped_up,0.0
1790,2010,585,5 - Very High,my_glasses,0.0
4202,2010,585,5 - Very High,scooby_doo_where_are_you,0.0
584,2010,585,5 - Very High,jeepers,0.0
1187,2010,585,5 - Very High,jinkies,1.0
2996,2010,585,5 - Very High,groovy,1.0
3599,2010,585,5 - Very High,zoinks,0.0
4805,2010,585,5 - Very High,rooby_rooby_roo,1.0
4806,2010,586,5 - Very High,rooby_rooby_roo,0.0
1791,2010,586,5 - Very High,my_glasses,0.0
1188,2010,586,5 - Very High,jinkies,0.0
4203,2010,586,5 - Very High,scooby_doo_where_are_you,0.0
2997,2010,586,5 - Very High,groovy,0.0
3600,2010,586,5 - Very High,zoinks,3.0
2394,2010,586,5 - Very High,just_about_wrapped_up,0.0
585,2010,586,5 - Very High,jeepers,1.0
1792,2010,587,,my_glasses,0.0
4204,2010,587,,scooby_doo_where_are_you,0.0
2395,2010,587,,just_about_wrapped_up,1.0
586,2010,587,,jeepers,1.0
3601,2010,587,,zoinks,1.0
1189,2010,587,,jinkies,3.0
2998,2010,587,,groovy,0.0
4807,2010,587,,rooby_rooby_roo,1.0
3602,2010,588,,zoinks,1.0
1190,2010,588,,jinkies,1.0
2396,2010,588,,just_about_wrapped_up,0.0
1793,2010,588,,my_glasses,1.0
2999,2010,588,,groovy,0.0
4808,2010,588,,rooby_rooby_roo,1.0
587,2010,588,,jeepers,3.0
4205,2010,588,,scooby_doo_where_are_you,0.0
1794,2010,589,,my_glasses,0.0
4809,2010,589,,rooby_rooby_roo,2.0
3603,2010,589,,zoinks,0.0
1191,2010,589,,jinkies,1.0
3000,2010,589,,groovy,0.0
2397,2010,589,,just_about_wrapped_up,1.0
4206,2010,589,,scooby_doo_where_are_you,0.0
588,2010,589,,jeepers,1.0
3604,2010,590,,zoinks,1.0
4207,2010,590,,scooby_doo_where_are_you,0.0
3001,2010,590,,groovy,0.0
1795,2010,590,,my_glasses,0.0
2398,2010,590,,just_about_wrapped_up,1.0
589,2010,590,,jeepers,0.0
1192,2010,590,,jinkies,0.0
4810,2010,590,,rooby_rooby_roo,1.0
590,2010,591,,jeepers,2.0
4208,2010,591,,scooby_doo_where_are_you,0.0
2399,2010,591,,just_about_wrapped_up,0.0
3002,2010,591,,groovy,0.0
4811,2010,591,,rooby_rooby_roo,0.0
1193,2010,591,,jinkies,2.0
1796,2010,591,,my_glasses,1.0
3605,2010,591,,zoinks,1.0
4209,2010,592,,scooby_doo_where_are_you,0.0
3003,2010,592,,groovy,0.0
1797,2010,592,,my_glasses,0.0
3606,2010,592,,zoinks,0.0
591,2010,592,,jeepers,0.0
1194,2010,592,,jinkies,3.0
2400,2010,592,,just_about_wrapped_up,0.0
4812,2010,592,,rooby_rooby_roo,1.0
4210,2010,593,,scooby_doo_where_are_you,0.0
1798,2010,593,,my_glasses,0.0
3607,2010,593,,zoinks,2.0
4813,2010,593,,rooby_rooby_roo,0.0
1195,2010,593,,jinkies,0.0
592,2010,593,,jeepers,1.0
3004,2010,593,,groovy,0.0
2401,2010,593,,just_about_wrapped_up,0.0
4814,2010,594,,rooby_rooby_roo,1.0
3608,2010,594,,zoinks,0.0
1196,2010,594,,jinkies,1.0
1799,2010,594,,my_glasses,0.0
593,2010,594,,jeepers,0.0
3005,2010,594,,groovy,0.0
4211,2010,594,,scooby_doo_where_are_you,0.0
2402,2010,594,,just_about_wrapped_up,1.0
4815,2010,595,,rooby_rooby_roo,1.0
3609,2010,595,,zoinks,1.0
3006,2010,595,,groovy,0.0
1800,2010,595,,my_glasses,1.0
1197,2010,595,,jinkies,4.0
4212,2010,595,,scooby_doo_where_are_you,0.0
2403,2010,595,,just_about_wrapped_up,0.0
594,2010,595,,jeepers,2.0
4213,2010,596,,scooby_doo_where_are_you,0.0
4816,2010,596,,rooby_rooby_roo,0.0
1801,2010,596,,my_glasses,0.0
3007,2010,596,,groovy,0.0
1198,2010,596,,jinkies,0.0
595,2010,596,,jeepers,1.0
3610,2010,596,,zoinks,0.0
2404,2010,596,,just_about_wrapped_up,0.0
1802,2010,597,,my_glasses,0.0
3008,2010,597,,groovy,0.0
